Stage,TimeStep,Node,r_U,r_D,P_lsh,delta_RT,s
RT,114,88,0.0,0.0400970726,0.0,-24.98585894458671,0.0
RT,114,89,0.0,0.0502939664,0.0,-22.902751877987583,0.0
RT,114,90,0.0,0.0,0.0,-24.541150501924847,0.0
RT,114,91,0.0,0.064545342,0.0,-27.373360469052045,0.0
RT,114,92,0.0,0.0,0.0,-28.717284965370993,0.0
RT,114,93,0.0,0.0,0.0,-30.155019955623004,0.0
RT,114,94,0.0,0.0,0.0,-27.977510599430474,0.0
RT,114,95,0.0,0.0,0.0,-25.95922013497193,0.0
RT,114,96,0.0,0.0,0.0,-24.633499745078666,0.0
RT,114,97,0.0,0.0,0.0,-28.55973866434053,0.0
RT,114,98,0.0,0.0,0.0,-33.589991631141174,0.0
RT,114,99,0.0,0.0837675656,0.0,-38.57576690113996,0.0
RT,114,100,0.0,0.0,0.0,-33.229835486695606,0.0
RT,114,101,0.0,0.0,0.0,-29.26426114212117,0.0
RT,114,102,0.0,0.0,0.0,-46.96284315845179,0.0
RT,114,103,0.0,0.0818683953,0.0,-52.54656217197771,0.0
RT,114,104,0.0,13.6710553228761,0.0,-53.14851049577368,0.0
RT,114,105,0.0,0.0,0.0,-51.76286486084609,0.0
RT,114,106,0.0,0.0,0.0,-60.15259379158533,0.0
RT,114,107,0.0,0.0,0.0,-54.03356769571815,0.0
RT,114,108,0.0,0.0,0.0,-54.41435809054734,0.0
RT,114,109,0.0,0.107231337,0.0,-55.61455153599081,0.0
RT,114,110,0.0,0.0,0.0,-55.616909838520854,0.0
RT,114,111,0.0,0.116575276,0.0,-54.237589477133,0.0
RT,114,112,0.0,0.0325981467,0.0,0.8534030665682906,0.0
RT,114,113,0.0,0.0,0.0,3.112685641995597,0.0
RT,114,114,0.0,0.0,0.0,3.175279775083709,0.0
RT,114,115,0.0,0.0237697637,0.0,-23.687333142190738,0.0
RT,114,116,0.0,0.0,0.0,3.6378680504678584,0.0
RT,114,117,0.0,0.0,0.0,-17.23008603013608,0.0
RT,115,0,0.0,0.0,0.0,0.0,0.0
RT,115,1,0.0,0.0,0.0,1.804409163536917,0.0
RT,115,2,0.0,0.0,0.0,1.127804226356261,0.0
RT,115,3,0.0,0.0,0.0,1.9104277303934225,0.0
RT,115,4,0.0,0.0,0.0,1.7363058066282235,0.0
RT,115,5,0.0,0.121374848,0.0,2.6767520749830283,0.0
RT,115,6,0.0,0.0,0.0,2.6984415764190146,0.0
RT,115,7,0.0,0.0153049851,0.0,0.5115723412225748,0.0
RT,115,8,0.0,0.0,0.0,0.5119308072254398,0.0
RT,115,9,0.0,0.0117529837,0.0,0.5123092533005718,0.0
RT,115,10,0.0,0.0,0.0,2.5730502121666916,0.0
RT,115,11,0.0,0.0755735928,0.0,2.53200153331872,0.0
RT,115,12,0.0,0.0,0.0,2.727830538112414,0.0
RT,115,13,0.0,0.0,0.0,2.257803345289659,0.0
RT,115,14,0.0,0.0326186293,0.0,0.6483228408248181,0.0
RT,115,15,0.0,0.0,0.0,2.2395442944298907,0.0
RT,115,16,0.0,0.0,0.0,0.2008270262029157,0.0
RT,115,17,0.0,0.0,0.0,0.7624605621881244,0.0
RT,115,18,0.0,0.00843345484,0.0,0.38628618671000936,0.0
RT,115,19,0.0,0.0,0.0,0.8548936281573845,0.0
RT,115,20,0.0,0.0,0.0,0.7173268807677005,0.0
RT,115,21,0.0,0.0,0.0,0.13573901978074332,0.0
RT,115,22,0.0,0.0,0.0,-1.3145072650459042,0.0
RT,115,23,0.0,0.0197053156,0.0,-3.7811657555706972,0.0
RT,115,24,0.0,0.0,0.0,-0.6617443557386764,0.0
RT,115,25,0.0,0.110060668,0.0,-1.1444641248124299,0.0
RT,115,26,0.0,0.0112419496,0.0,2.732148664026255,0.0
RT,115,27,0.0,0.0,0.0,3.1136374498034343,0.0
RT,115,28,0.0,0.0,0.0,3.0333745895239304,0.0
RT,115,29,0.0,0.0,0.0,-2.234823953767659,0.0
RT,115,30,0.0,0.0,0.0,2.756928320995712,0.0
RT,115,31,0.0,0.0,0.0,2.2214032217449358,0.0
RT,115,32,0.0,0.0,0.0,-2.831532374424313,0.0
RT,115,33,0.0,0.0885427271,0.0,-7.577628536536423,0.0
RT,115,34,0.0,0.0,0.0,-7.315954777807548,0.0
RT,115,35,0.0,0.0,0.0,-7.316795968830888,0.0
RT,115,36,0.0,0.0,0.0,-7.824435612519409,0.0
RT,115,37,0.0,0.0,0.0,-9.251859485273428,0.0
RT,115,38,0.0,0.0,0.0,-9.450576856251075,0.0
RT,115,39,0.0,0.0,0.0,-10.889221526312667,0.0
RT,115,40,0.0,0.0,0.0,-12.204490277871656,0.0
RT,115,41,0.0,0.0937079051,0.0,-17.411597173278096,0.0
RT,115,42,0.0,0.0,0.0,-13.334521938264317,0.0
RT,115,43,0.0,0.0,0.0,-23.11920104966839,0.0
RT,115,44,0.0,0.0,0.0,-27.162243887974228,0.0
RT,115,45,0.0,0.0,0.0,-30.497753743362864,0.0
RT,115,46,0.0,0.0,0.0,-31.12823046492622,0.0
RT,115,47,0.0,0.0,0.0,-33.023679269575894,0.0
RT,115,48,0.0,0.0,0.0,-34.01425064033651,0.0
RT,115,49,0.0,0.0,0.0,-35.455068340075,0.0
RT,115,50,0.0,0.0,0.0,-37.20332573907547,0.0
RT,115,51,0.0,0.0,0.0,-37.52520687899306,0.0
RT,115,52,0.0,0.0,0.0,-39.34000774011457,0.0
RT,115,53,58.99719041826103,0.0,0.0,-41.57112875884971,0.0
RT,115,54,0.0,48.6913542,0.0,-41.34721739220461,0.0
RT,115,55,0.0,0.0353105518,0.0,-41.46078266433568,0.0
RT,115,56,0.0,0.0,0.0,-38.73442498458155,0.0
RT,115,57,0.0,0.0,0.0,-38.86542023127791,0.0
RT,115,58,0.0,0.0979031672,0.0,-38.69212969033401,0.0
RT,115,59,0.0,0.0,0.0,-32.33799468444926,0.0
RT,115,60,0.0,0.0751959082,0.0,-32.3216493406274,0.0
RT,115,61,0.0,0.0,0.0,-31.31509218852483,0.0
RT,115,62,0.0,0.0,0.0,-33.69289618332377,0.0
RT,115,63,0.0,0.0,0.0,-31.102619754821035,0.0
RT,115,64,0.0,0.011687606,0.0,-25.817619754821038,0.0
RT,115,65,0.0,0.0,0.0,-29.473730753915618,0.0
RT,115,66,0.0,0.0,0.0,-29.853491679982028,0.0
RT,115,67,0.0,0.0,0.0,-24.12494160860865,0.0
RT,115,68,0.0,0.0972681068,0.0,-22.631457086790647,0.0
RT,115,69,0.0,0.0348056989,0.0,-15.37387977004937,0.0
RT,115,70,0.0,0.0,0.0,-14.249555129946259,0.0
RT,115,71,0.0,0.0,0.0,-8.886197250597519,0.0
RT,115,72,0.0,0.0,0.0,-14.164444478181622,0.0
RT,115,73,0.0,0.032693853,0.0,-16.395179652513463,0.0
RT,115,74,0.0,0.0,0.0,-17.572753154826188,0.0
RT,115,75,0.0,0.0,0.0,-17.753781856274003,0.0
RT,115,76,0.0,0.0782775223,0.0,-21.876754465899438,0.0
RT,115,77,0.0,0.0,0.0,-21.741295519886563,0.0
RT,115,78,0.0,0.0,0.0,-22.01617332031404,0.0
RT,115,79,0.0,0.0402008607,0.0,-23.66734427268247,0.0
RT,115,80,0.0,0.0,0.0,-23.963342549417916,0.0
RT,115,81,0.0,0.0,0.0,-23.41304684554757,0.0
RT,115,82,0.0,0.0,0.0,-23.06811748696606,0.0
RT,115,83,0.0,0.0,0.0,-22.804128704542308,0.0
RT,115,84,0.0,0.0,0.0,-22.89629867921093,0.0
RT,115,85,0.0,0.0,0.0,-22.088260679344387,0.0
RT,115,86,0.0,0.00629582118,0.0,-22.086954926031666,0.0
RT,115,87,0.0,0.0,0.0,-23.312886005356233,0.0
RT,115,88,0.0,0.076421526,0.0,-24.671781002977127,0.0
RT,115,89,0.0,0.0372844623,0.0,-22.593251070214762,0.0
RT,115,90,0.0,0.0,0.0,-24.18768195251846,0.0
RT,115,91,0.0,0.0555405656,0.0,-27.011195609826473,0.0
RT,115,92,0.0,0.0,0.0,-28.354375258016574,0.0
RT,115,93,0.0,0.0,0.0,-29.7883439515561,0.0
RT,115,94,0.0,0.0,0.0,-27.68891559820534,0.0
RT,115,95,0.0,0.0,0.0,-25.760867088200087,0.0
RT,115,96,0.0,0.0,0.0,-24.529273745587346,0.0
RT,115,97,0.0,0.0,0.0,-28.338127073012004,0.0
RT,115,98,0.0,0.0,0.0,-33.1673631071931,0.0
RT,115,99,0.0,0.0538619428,0.0,-37.98157142224596,0.0
RT,115,100,0.0,0.0,0.0,-32.74126804908968,0.0
RT,115,101,0.0,0.0,0.0,-28.860675222170556,0.0
RT,115,102,0.0,0.0,0.0,-46.096944042473666,0.0
RT,115,103,0.0,0.0815285922,0.0,-51.6336218498451,0.0
RT,115,104,0.0,19.73302958923182,0.0,-52.160370966075334,0.0
RT,115,105,0.0,0.0,0.0,-50.851544924492885,0.0
RT,115,106,0.0,0.0,0.0,-59.21687291384572,0.0
RT,115,107,0.0,0.0,0.0,-53.098932292948774,0.0
RT,115,108,0.0,0.0,0.0,-53.501437065851036,0.0
RT,115,109,0.0,0.0704254541,0.0,-54.756915574046545,0.0
RT,115,110,0.0,0.0,0.0,-54.756915574046545,0.0
RT,115,111,0.0,0.123156802,0.0,-53.39204287265737,0.0
RT,115,112,0.0,0.0,0.0,0.5108966800321753,0.0
RT,115,113,0.0,0.0,0.0,2.738684313414808,0.0
RT,115,114,0.0,0.0,0.0,2.8005858381032738,0.0
RT,115,115,0.0,0.0522765396,0.0,-23.892358272690302,0.0
RT,115,116,0.0,0.0,0.0,3.407084041569533,0.0
RT,115,117,0.0,0.0,0.0,-17.394419848192513,0.0
RT,116,0,0.0,0.0,0.0,0.0,0.0
RT,116,1,0.0,0.0,0.0,2.269512029646222,0.0
RT,116,2,0.0,0.0,0.0,1.4463997208131616,0.0
RT,116,3,0.0,0.0,0.0,2.7349548391386804,0.0
RT,116,4,0.0,0.0,0.0,2.5629850820612887,0.0
RT,116,5,0.0,0.0867731458,0.0,3.469013694060095,0.0
RT,116,6,0.0,0.0,0.0,3.4746598461182145,0.0
RT,116,7,0.0,0.0,0.0,1.4995914280458464,0.0
RT,116,8,0.0,0.0,0.0,1.500526365197402,0.0
RT,116,9,0.0,0.0306536771,0.0,1.5015134136000086,0.0
RT,116,10,0.0,0.0,0.0,3.370324987255657,0.0
RT,116,11,0.0,0.037926074,0.0,3.279901155767078,0.0
RT,116,12,0.0,0.0,0.0,3.632195513397221,0.0
RT,116,13,0.0,0.0,0.0,3.1377955046962143,0.0
RT,116,14,0.0,0.0748857926,0.0,1.8837947697765856,0.0
RT,116,15,0.0,0.0,0.0,3.1433031691409212,0.0
RT,116,16,0.0,0.0,0.0,1.4265652743529245,0.0
RT,116,17,0.0,0.01191548,0.0,2.027191183117907,0.0
RT,116,18,0.0,0.00263029334,0.0,1.678907147732673,0.0
RT,116,19,0.0,0.0,0.0,2.193285571944955,0.0
RT,116,20,0.0,0.0,0.0,2.0839786267261218,0.0
RT,116,21,0.0,0.0,0.0,1.530276357042652,0.0
RT,116,22,0.0,0.0,0.0,0.12058562457457356,0.0
RT,116,23,0.0,0.0,0.0,-2.263222167084052,0.0
RT,116,24,0.0,0.0,0.0,0.7120441573835592,0.0
RT,116,25,0.0,0.0600927404,0.0,0.20100786885979005,0.0
RT,116,26,0.0,0.0,0.0,4.097740787860744,0.0
RT,116,27,0.0,0.0,0.0,4.4686399889566815,0.0
RT,116,28,0.0,0.0,0.0,4.371501340594591,0.0
RT,116,29,0.0,0.0,0.0,-0.9509462571261054,0.0
RT,116,30,0.0,0.0,0.0,4.08655658053911,0.0
RT,116,31,0.0,0.0,0.0,3.5774837897480722,0.0
RT,116,32,0.0,0.0,0.0,-1.398570659162914,0.0
RT,116,33,0.0,0.0977965943,0.0,-5.936432880489264,0.0
RT,116,34,0.0,0.0,0.0,-5.668555396576551,0.0
RT,116,35,0.0,0.0,0.0,-5.670571047297585,0.0
RT,116,36,0.0,0.0,0.0,-6.176629831711068,0.0
RT,116,37,0.0,0.0,0.0,-7.608750182520481,0.0
RT,116,38,0.0,0.0,0.0,-7.676005565247834,0.0
RT,116,39,0.0,0.0,0.0,-9.047593042075732,0.0
RT,116,40,0.0,0.0,0.0,-10.31093412020536,0.0
RT,116,41,0.0,0.104239049,0.0,-15.39028443713238,0.0
RT,116,42,0.0,0.0,0.0,-11.639555554328155,0.0
RT,116,43,0.0,0.0,0.0,-21.360055612227626,0.0
RT,116,44,0.0,0.0,0.0,-25.384207543365903,0.0
RT,116,45,0.0,0.0,0.0,-28.963759553767744,0.0
RT,116,46,0.0,0.0,0.0,-29.18867102937932,0.0
RT,116,47,0.0,0.0,0.0,-31.024793807311255,0.0
RT,116,48,0.0,0.0,0.0,-31.89442200733214,0.0
RT,116,49,0.0,0.0,0.0,-32.747103611266226,0.0
RT,116,50,0.0,0.0,0.0,-33.72906593639041,0.0
RT,116,51,0.0,0.0,0.0,-33.83038412042913,0.0
RT,116,52,0.0,0.0,0.0,-35.041424352820115,0.0
RT,116,53,2.1471348356381554,0.0,0.0,-36.83112820944521,0.0
RT,116,54,0.0,49.0161656,0.0,-36.907249730330165,0.0
RT,116,55,0.0,0.0148540564,0.0,-36.965769199158444,0.0
RT,116,56,0.0,0.0,0.0,-34.98583568628936,0.0
RT,116,57,0.0,0.0,0.0,-34.95399516304934,0.0
RT,116,58,0.0,0.107080905,0.0,-35.23828731909188,0.0
RT,116,59,0.0,0.0,0.0,-29.445308347307957,0.0
RT,116,60,0.0,0.126194382,0.0,-29.458262758678075,0.0
RT,116,61,0.0,0.0,0.0,-28.531942124219057,0.0
RT,116,62,0.0,0.0,0.0,-30.69589763980605,0.0
RT,116,63,0.0,0.0,0.0,-28.342327857792668,0.0
RT,116,64,0.0,0.0128125474,0.0,-23.530928755357735,0.0
RT,116,65,0.0,0.0,0.0,-27.16835288622363,0.0
RT,116,66,0.0,0.0,0.0,-27.321241101250024,0.0
RT,116,67,0.0,0.0,0.0,-21.992828635139972,0.0
RT,116,68,0.0,0.0895410665,0.0,-20.636639751842637,0.0
RT,116,69,0.0,0.0317589101,0.0,-13.509712294210402,0.0
RT,116,70,0.0,0.0,0.0,-12.415278657904793,0.0
RT,116,71,0.0,0.0,0.0,-7.207070216912314,0.0
RT,116,72,0.0,0.0,0.0,-12.329262674877924,0.0
RT,116,73,0.0,0.042458947,0.0,-14.501568758193287,0.0
RT,116,74,0.0,0.0,0.0,-15.679017162348401,0.0
RT,116,75,0.0,0.0,0.0,-15.888456392434875,0.0
RT,116,76,0.0,0.100386545,0.0,-20.092501413711062,0.0
RT,116,77,0.0,0.0,0.0,-19.95708094087044,0.0
RT,116,78,0.0,0.0,0.0,-20.237649840254562,0.0
RT,116,79,0.0,0.01440251,0.0,-21.91414058823534,0.0
RT,116,80,0.0,0.0,0.0,-21.965040198995325,0.0
RT,116,81,0.0,0.0,0.0,-21.838725627914727,0.0
RT,116,82,0.0,0.0,0.0,-21.52918355103526,0.0
RT,116,83,0.0,0.0,0.0,-21.322816706312125,0.0
RT,116,84,0.0,0.016708212,0.0,-21.445253751167087,0.0
RT,116,85,0.0,0.0,0.0,-20.634425914026934,0.0
RT,116,86,0.0,0.0113969329,0.0,-20.642533570333,0.0
RT,116,87,0.0,0.0,0.0,-21.918886265430615,0.0
RT,116,88,0.0,0.0655730348,0.0,-23.328678834917866,0.0
RT,116,89,0.0,0.0817163029,0.0,-21.236711980316983,0.0
RT,116,90,0.0,0.0,0.0,-22.860544162811493,0.0
RT,116,91,0.0,0.0346245359,0.0,-25.732915867916972,0.0
RT,116,92,0.0,0.0,0.0,-27.08236998296863,0.0
RT,116,93,0.0,0.0,0.0,-28.524602085524606,0.0
RT,116,94,0.0,0.0,0.0,-26.323648291385666,0.0
RT,116,95,0.0,0.0,0.0,-24.275087079431614,0.0
RT,116,96,0.0,0.0,0.0,-22.91117437963382,0.0
RT,116,97,0.0,0.0,0.0,-26.875106157895743,0.0
RT,116,98,0.0,0.0,0.0,-31.972970997798086,0.0
RT,116,99,0.0,0.109050205,0.0,-37.019228711948216,0.0
RT,116,100,0.0,0.0,0.0,-31.637828474255514,0.0
RT,116,101,0.0,0.0,0.0,-27.640001773844403,0.0
RT,116,102,0.0,0.0,0.0,-45.04952989106164,0.0
RT,116,103,0.0,0.123950238,0.0,-50.261332225315016,0.0
RT,116,104,0.0,26.1767539,0.0,-50.63930587731619,0.0
RT,116,105,0.0,0.0,0.0,-49.418896822285774,0.0
RT,116,106,0.0,0.0288110592,0.0,-57.72969867427159,0.0
RT,116,107,0.0,0.0,0.0,-51.73276319731559,0.0
RT,116,108,0.0,0.0,0.0,-52.19891135457452,0.0
RT,116,109,0.0,0.0715502731,0.0,-53.62475560528537,0.0
RT,116,110,0.0,0.0,0.0,-53.62475560528537,0.0
RT,116,111,0.0,0.121836873,0.0,-52.24722597989411,0.0
RT,116,112,0.0,0.037318916,0.0,1.694318484414083,0.0
RT,116,113,0.0,0.0,0.0,4.101900063107621,0.0
RT,116,114,0.0,0.0,0.0,4.164744418220295,0.0
RT,116,115,0.0,0.0,0.0,-21.757516188180972,0.0
RT,116,116,0.0,0.0,0.0,4.164059571608675,0.0
RT,116,117,0.0,0.0,0.0,-15.51128536569172,0.0
RT,117,0,0.0,0.0,0.0,0.0,0.0
RT,117,1,0.0,0.0,0.0,2.7852701600918124,0.0
RT,117,2,0.0,0.0,0.0,1.8033520884812617,0.0
RT,117,3,0.0,0.0,0.0,3.6721220633824885,0.0
RT,117,4,0.0,0.0,0.0,3.505103514605736,0.0
RT,117,5,0.0,0.0482256752,0.0,4.3570426764491685,0.0
RT,117,6,0.0,0.0,0.0,4.341954982331799,0.0
RT,117,7,0.0,0.0,0.0,2.649017400192548,0.0
RT,117,8,0.0,0.0,0.0,2.649727556278606,0.0
RT,117,9,0.0,0.0381447429,0.0,2.6504772948350137,0.0
RT,117,10,0.0,0.0,0.0,4.263065639823452,0.0
RT,117,11,0.0,0.0,0.0,4.112885639732582,0.0
RT,117,12,0.0,0.0,0.0,4.644356357562941,0.0
RT,117,13,0.0,0.0,0.0,4.123734806351507,0.0
RT,117,14,0.0,0.0757319355,0.0,3.2898339929242013,0.0
RT,117,15,0.0,0.0,0.0,4.133021968890375,0.0
RT,117,16,0.0,0.0,0.0,2.7518286299195154,0.0
RT,117,17,0.0,0.0263961687,0.0,3.435578283801817,0.0
RT,117,18,0.0,0.0,0.0,3.1658112682571584,0.0
RT,117,19,0.0,0.0,0.0,3.7119155502957426,0.0
RT,117,20,0.0,0.0,0.0,3.6246394889479063,0.0
RT,117,21,0.0,0.0,0.0,3.095227595162015,0.0
RT,117,22,0.0,0.0,0.0,1.7243222820756046,0.0
RT,117,23,0.0,0.0190279874,0.0,-0.54086784794697,0.0
RT,117,24,0.0,0.0,0.0,2.259878368827515,0.0
RT,117,25,0.0,0.0,0.0,1.7439887267120184,0.0
RT,117,26,0.0,0.0,0.0,5.552383101470014,0.0
RT,117,27,0.0,0.0,0.0,5.905291503957358,0.0
RT,117,28,0.0,0.0,0.0,5.787271116204494,0.0
RT,117,29,0.0,0.0,0.0,0.5881410286813207,0.0
RT,117,30,0.0,0.0,0.0,5.494481717687364,0.0
RT,117,31,0.0,0.0,0.0,5.011412141085856,0.0
RT,117,32,0.0,0.0,0.0,0.440590762252981,0.0
RT,117,33,0.0,0.0468500545,0.0,-3.618437077607325,0.0
RT,117,34,0.0,0.0,0.0,-3.3434444905693397,0.0
RT,117,35,0.0,0.0229181184,0.0,-3.3469781178767732,0.0
RT,117,36,0.0,0.0,0.0,-3.8451857529503,0.0
RT,117,37,0.0,0.0,0.0,-5.357023427122726,0.0
RT,117,38,0.0,0.0,0.0,-4.963540901281874,0.0
RT,117,39,0.0,0.000254063215,0.0,-6.1187180457691,0.0
RT,117,40,0.0,0.0,0.0,-7.20931406811286,0.0
RT,117,41,0.0,0.0783957856,0.0,-11.813040474919006,0.0
RT,117,42,0.0,0.0,0.0,-9.029414378491452,0.0
RT,117,43,0.0,0.0,0.0,-18.32629095645561,0.0
RT,117,44,0.0,0.0,0.0,-22.195841686608503,0.0
RT,117,45,0.0,0.0,0.0,-26.598537019679554,0.0
RT,117,46,0.0,0.0,0.0,-25.47215631769066,0.0
RT,117,47,0.0,0.0,0.0,-26.87164525687203,0.0
RT,117,48,0.0,0.0,0.0,-27.264201955169483,0.0
RT,117,49,0.0,0.0,0.0,-27.30155426598685,0.0
RT,117,50,0.0,0.0,0.0,-25.948930957223467,0.0
RT,117,51,0.0,0.0,0.0,-24.755868564129827,24.7677576156467
RT,117,52,0.0,0.0,0.0,-26.41917456977808,0.0
RT,117,53,0.0,73.4620458,0.0,-28.54816798284,0.0
RT,117,54,0.0,49.6629103,0.0,-29.029874456483043,0.0
RT,117,55,0.0,0.0,0.0,-29.02331411918223,0.0
RT,117,56,0.0,0.0,0.0,-28.08891571022386,0.0
RT,117,57,0.0,0.0,0.0,-27.10427652198115,0.0
RT,117,58,0.0,0.0114023207,0.0,-29.69724846095562,0.0
RT,117,59,0.0,0.0,0.0,-25.194080050347566,0.0
RT,117,60,0.0,0.0494349221,0.0,-25.30433498052193,0.0
RT,117,61,0.0,0.0153807151,0.0,-24.378236114024872,0.0
RT,117,62,0.0,0.0,0.0,-26.092415550875444,0.0
RT,117,63,0.0,0.0,0.0,-24.22462647829505,0.0
RT,117,64,0.0,0.00661128812,0.0,-20.187578532159336,0.0
RT,117,65,0.0,0.0106062255,0.0,-23.213035162175544,0.0
RT,117,66,0.0,0.0,0.0,-23.27277933635517,0.0
RT,117,67,0.0,0.0,0.0,-19.147126344193822,0.0
RT,117,68,0.0,0.0954306192,0.0,-18.03166702607416,0.0
RT,117,69,0.0,0.0129143008,0.0,-11.303229751976744,0.0
RT,117,70,0.0,0.0,0.0,-10.248977123777593,0.0
RT,117,71,0.0,0.0,0.0,-5.245203513218286,0.0
RT,117,72,0.0,0.0,0.0,-10.162784549520154,0.0
RT,117,73,0.0,0.0285422357,0.0,-12.343900096853758,0.0
RT,117,74,0.0,0.0,0.0,-13.537539445808534,0.0
RT,117,75,0.0,0.0,0.0,-13.959129888517396,0.0
RT,117,76,0.0,0.0557221416,0.0,-18.476963304197852,0.0
RT,117,77,0.0,0.0,0.0,-18.355305402196166,0.0
RT,117,78,0.0,0.0,0.0,-18.664078568096528,0.0
RT,117,79,0.0,0.0,0.0,-20.423725475586423,0.0
RT,117,80,0.0,0.0,0.0,-19.597953310175114,0.0
RT,117,81,0.0,0.0,0.0,-21.044427072634818,0.0
RT,117,82,0.0,0.0,0.0,-20.897531748167665,0.0
RT,117,83,0.0,0.0,0.0,-20.94368032305482,0.0
RT,117,84,0.0,0.0,0.0,-21.18919748767206,0.0
RT,117,85,0.0,0.0,0.0,-20.376405430286695,0.0
RT,117,86,0.0,0.0,0.0,-20.384024574786906,0.0
RT,117,87,0.0,0.0,0.0,-21.88968151298846,0.0
RT,117,88,0.0,0.0141674838,0.0,-23.460040892027024,0.0
RT,117,89,0.0,0.0867924364,0.0,-21.397699076514044,0.0
RT,117,90,0.0,0.0,0.0,-23.070345698733348,0.0
RT,117,91,0.0,0.0491216827,0.0,-26.01781470306514,0.0
RT,117,92,0.0,0.0,0.0,-27.33114347994598,0.0
RT,117,93,0.0,0.0,0.0,-28.74276136632227,0.0
RT,117,94,0.0,0.0,0.0,-26.21574078864927,0.0
RT,117,95,0.0,0.0,0.0,-23.757704576925505,0.0
RT,117,96,0.0,0.0,0.0,-21.919939402402463,0.0
RT,117,97,0.0,0.0,0.0,-26.35694821326041,0.0
RT,117,98,0.0,0.0,0.0,-32.33506575617156,0.0
RT,117,99,0.0,0.0309885778,0.0,-38.1164424261691,0.0
RT,117,100,0.0,0.0,0.0,-32.38536791226716,0.0
RT,117,101,0.0,0.0,0.0,-28.078809578442815,0.0
RT,117,102,0.0,0.0,0.0,-46.85445617516419,0.0
RT,117,103,0.0,0.0326999621,0.0,-51.83855151213143,0.0
RT,117,104,0.0,25.7665008,0.0,-52.248527352835254,0.0
RT,117,105,0.0,0.0,0.0,-50.938334827288,0.0
RT,117,106,0.0,0.0,0.0,-59.291276177204196,0.0
RT,117,107,0.0,0.0,0.0,-53.376288219469956,0.0
RT,117,108,0.0,0.0,0.0,-53.85652694865985,0.0
RT,117,109,0.0,0.0892862977,0.0,-55.32004769521902,0.0
RT,117,110,0.0,0.0,0.0,-55.32004769521902,0.0
RT,117,111,0.0,0.118005688,0.0,-53.93701334772045,0.0
RT,117,112,0.0,0.0454916884,0.0,2.788466373971488,0.0
RT,117,113,0.0,0.0,0.0,5.545157118920855,0.0
RT,117,114,0.0,0.0,0.0,5.60953280725289,0.0
RT,117,115,0.0,0.0,0.0,-18.915470883262884,0.0
RT,117,116,0.0,0.0,0.0,4.998859237092319,0.0
RT,117,117,0.0,0.0,0.0,-13.468817356431458,0.0
RT,118,0,0.0,0.0,0.0,0.0,56.54740582214625
RT,118,1,0.0,0.0,0.0,0.80694666663166,0.0
RT,118,2,0.0,0.0,0.0,0.45526102318234507,0.0
RT,118,3,0.0,0.0,0.0,0.13136627075576257,0.0
RT,118,4,0.0,0.0,0.0,-0.05322200239905328,0.0
RT,118,5,0.0,0.0531051313,0.0,0.9859800894960529,0.0
RT,118,6,0.0,0.0,0.0,1.0348476301506366,0.0
RT,118,7,0.0,0.0,0.0,-1.665444067552528,0.0
RT,118,8,0.0,0.0,0.0,-1.6666574532950733,0.0
RT,118,9,0.0,0.0135277327,0.0,-1.6679384703740823,0.0
RT,118,10,0.0,0.0,0.0,0.8537579980047383,0.0
RT,118,11,0.0,0.0406810964,0.0,0.9054980873730756,0.0
RT,118,12,0.0,0.0,0.0,0.7431587264649693,0.0
RT,118,13,0.0,0.0,0.0,0.28304611770983,0.0
RT,118,14,0.0,0.0288559464,0.0,-2.3179629690346246,0.0
RT,118,15,0.0,0.0,0.0,0.09755670662272564,0.0
RT,118,16,0.0,0.0,0.0,-3.1054589181324275,0.0
RT,118,17,0.0,0.0398051078,0.0,-2.4001683553692033,0.0
RT,118,18,0.0,0.0104641732,0.0,-2.6666817807720236,0.0
RT,118,19,0.0,0.0,0.0,-2.2576093743995216,0.0
RT,118,20,0.0,0.0,0.0,-2.4557294489060837,0.0
RT,118,21,0.0,0.0,0.0,-3.121920426354478,0.0
RT,118,22,0.0,0.0,0.0,-4.728900030506537,0.0
RT,118,23,0.0,0.0,0.0,-7.3465861237929175,0.0
RT,118,24,0.0,0.0,0.0,-3.913096206071174,0.0
RT,118,25,0.0,0.0750660304,0.0,-4.299186360573032,0.0
RT,118,26,0.0,0.0,0.0,-0.6034431602815289,0.0
RT,118,27,0.0,0.0,0.0,-0.20573201807175678,0.0
RT,118,28,0.0,0.0,0.0,-0.2863055832408463,0.0
RT,118,29,0.0,0.0,0.0,-5.163799927647943,0.0
RT,118,30,0.0,0.0,0.0,-0.5718810907148963,0.0
RT,118,31,0.0,0.0,0.0,-1.1968603736222008,0.0
RT,118,32,0.0,0.0,0.0,-5.821108448628138,0.0
RT,118,33,0.0,0.100523914,0.0,-10.654237054978267,0.0
RT,118,34,0.0,0.0,0.0,-10.370210432824194,0.0
RT,118,35,0.0,0.0,0.0,-10.375080852221288,0.0
RT,118,36,0.0,0.0,0.0,-10.877681509687932,0.0
RT,118,37,0.0,0.0,0.0,-12.319636645128554,0.0
RT,118,38,0.0,0.0,0.0,-12.367788380872497,0.0
RT,118,39,0.0,0.0,0.0,-13.747338704979569,0.0
RT,118,40,0.0,0.0,0.0,-15.021321527151144,0.0
RT,118,41,0.0,0.112894215,0.0,-20.170697535712634,0.0
RT,118,42,0.0,0.0,0.0,-17.059476757563914,0.0
RT,118,43,0.0,0.0,0.0,-27.840797200264603,0.0
